Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Super Atragon,1995,,Animation Sci-Fi War ,,,,"In 1932, the Japanese Army investigates a mysterious meteorite crash in Manchuria, and discovers a strange material that produces a previously unknown kind of energy. The mineral is later used during the Second World War to power a massive submersible battleship Ra, which is built to revitalize the war effort. Shortly before the launch, a young woman named Annette approaches the officers of the Ra and implores them not to use the battlesub. She says the material was sent by subterranean humans to test the surface dwellers right to live, and by using it as a weapon of war they are sealing the human race's fate. The Ra is launched in the twilight days of the war, and shortly after the bombing of Hiroshima the Ra encounters the American battlesub Liberty, whose crew has been tricked into fighting the Ra by Annette's former partner and friend Avatar, whose appraisal of the human race is much more negative than her counterpart. Annette stops Avatar with a blast of mental energy, but the Ra and Liberty destroy each other. Annette and the Ra's first officer are the only survivors. Fifty years later, an unaged Annette and the grandson of the Ra's captain, Go Arisake, are part of a UN team sent to investigate microwaves being generated at the South Pole. It proves to be a prelude to a massive attack from below the Earth, led by Avatar, that will culminate in the complete destruction of the surface humans. However, Go discovers his grandfather's old ship has been found and rebuild as humanity's last line of the defense, commanded by his believed to be dead father, as the final battle to defend Earth begins.",anime based on novel ,
Kura,1995,,Drama ,,,,"In spite of a longstanding tradition forbidding women from working in a sake brewery, Retsu, a young blind woman, challenges herself to overcome her disability in order to save her family's sake business.",based on novel ,121.0
Ya - Russkiy soldat,1995,,Drama Romance War ,,,,"June 21, 1941, a few hours before the war, a graduate of the border school, Lieutenant Kolya Pluzhnikov, a former Moscow schoolboy, gets to the border Brest and in one of the restaurants gets acquainted with the cook of the commander's canteen. Kolya and his nocturnal companion Mirra slowly return to the military unit along the streets of Brest. And in the morning Lieutenant Nikolai Pluzhnikov takes over the garrison command and takes the first battle with the Nazis.",russian soldier claim in title based on novel ,64.0
El arrecife de los Alacranes,1995,,Adventure Drama Mystery Thriller ,,,,,based on novel ,93.0
As Meninas,1995,,Drama ,,,,"Inspired in Lygia Fagundes Telles's famous book, the film follows three very different girls (Lorena, Lia and Ana Clara) living in a boarding house during some of the most repressive moments of Brazil's military dictatorship.",based on novel ,83.0
Blush,1995,,Drama ,,,,"The film charts the fortunes of two women who loved each other as sisters, but whose paths diverge when the Revolution brings an end to their old way of life in the brothel.",f rated based on novel ,115.0
Morirás en Chafarinas,1995,R,Thriller ,,,,"A corporal of the guard is teamed with a young prisoner to solve the strange killings that have occurred in the walled city of Zafarinas. The young team finds themselves plunged into a world of drugs, deceit and passion where they find that all is not what it seems.",army life based on novel ,122.0
La isla del diablo,1995,,Adventure ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€360,000 (estimated)</span></li></ul></div></li",Non,Non,"When Captain Murphy is attacked by two thieves, the unemployed sailor Bob recovers his money, and in return, the captain hires Bob to work in his ship. In a storm, they leave the vessel and their lifeboat is rescued by pirates. With the support of the cooker Lin-Fo that drugs the crew, they escape with two sisters to the Devil's Island. The pirate captain and his master chase the group in the island, where a tribe of cannibals worships a monster and protects a treasure and chase the survivors.",based on novel ,122.0
The Gnomes Great Adventure,1995,G,Animation Adventure Comedy Family Fantasy ,,,,"When a bunch of dim-witted trolls steal the King's gold in order to buy weapons, a clan of forest gnomes realises their peaceful way of life is under threat. David the gnome goes on a quest to warn the King and steal back his gold for him.",gold king gnome troll stealing 6 more ,101.0
Sinais de Fogo,1995,,Drama Romance ,,,,"The film presents us with a reflection on the Spanish Civil War in the Portuguese society, At a time when Salazar ruled.",1930s based on novel ,
Devotion,1995,R,Drama Romance ,,,,"An openly gay star on the standup comedy circuit gets a shot at her own TV sitcom, but the offer has serious strings attatched. A ghost from her past threatens not only her professional future, but her relationship with her live-in-lover of four years. A love triangle with a lesbian twist.",standup comedy comedienne love triangle fictional tv show vancouver british columbia 19 more ,123.0
Yakuza Ladies: Blood Ties,1995,,Action Drama ,,,,,based on novel ,105.0
La présence des ombres,1995,,Thriller ,,,,,literature on screen european literature on screen french literature on screen crime literature on screen french crime literature on screen 5 more ,63.0
A ba de qing ren,1995,,,,,,"At the end of World War II, Ah-Dee, who fought under Japanese command, returns to the mountains of central Taiwan and resumes his activities as a bamboo farmer. Traumatized by the war, he is unable to marry but adopts a son named Spring, and later on, a young woman, Tangerine, for her to become his wife. But when Spring must leave for military service, Ah Dee's long repressed desires reappear : he falls madly in love with his daughter-in-law...",based on novel independent film ,115.0
Target,1995,,Drama ,,,,A cynical woman (Champa) leads exploited workers in a revolt against a cruel landowner (Mohan Agashe) in India,based on novel ,122.0
Le maître des éléphants,1995,,Adventure Comedy Drama ,,,,"On the death of his mother, Martin, twelve, left France alone to find his father, whom he did not know, in Africa. The latter, responsible for a reserve, received him in an austere manner. He seems more concerned about the unexplained absence of the elephants, than about the arrival of his son. With Fofana and Victor, his new friends, Martin discovers African life and embarks on a great adventure which will lead him to reconciliation with his father.",animal in title based on novel ,113.0
Doroha na Sich,1995,,Drama ,,,,,based on novel ,63.0
Teito monogatari gaiden,1995,,Fantasy Horror Sci-Fi Thriller ,,,,,violence based on novel ,152.0
Paul Bowles: Half Moon,1995,,Drama ,,,,"Three short stories by the American expatriate, Paul Bowles, are brought to sinister life - 'Merkala Beach', 'Call at Corazon' and the haunting 'Allal'.",f rated based on novel ,113.0
Awantura o Basie,1995,,Family ,,,,,based on novel ,104.0
Washed Out,1995,,Drama Romance ,,,,"Jagoda is young woman who lives in poor section of Zagreb together with her disfunctional family. Mother is dying, father cares only about fishing, brother is an alcoholic and uncle is a war refugee. Her relationship with young soldier isn't any better because they can't find place to make love.",based on novel ,132.0
Gnoje,1995,,Drama ,,,,,based on novel ,112.0
...Pervaya lyubov,1995,,Drama History Romance ,,,,"First Love is based on the eponymous novella by Ivan Turgenev set in the first third of the 19th century. The leading character, Vladimir, is a 15-year old boy who is spending his summer in the countryside with his parents. When Pincess Zasyekina with her young and enchanting daughter moves in next door, Vladimir becomes infatuated but soon learns he has a rival.",based on novel ,62.0
Volchya krov,1995,,Action ,,,,,based on novel ,112.0
Tag ditt liv,1995,,,,,,A man tries to analyze the life of a deceased friend.,based on novel ,82.0
Khu gam,1995,,Drama ,,,,"It's 1939 in Siam. The Japanese are threatening invasion and the Free Thai movement is gaining momentum. Angsumalin, the beautiful daughter of a military leader, says good-bye to her friend Vanus, who is going to England to study. She won't promise to marry him, but will give him an answer when he returns. The Japanese invade, and circumstances bring Angsumalin together with Kobori, an idealistic Japanese captain, who is also related to a powerful Japanese general. Although she despises Kobori, she agrees to marry him for political purposes to protect her father and the Free Thai movement. In 1944, Vanus returns and the conflicting rivalries and emotions come to a head.",thailand resistance thai politics family relationships 3 more ,171.0
