Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
El Hijo,2019,TV-MA,Drama Mystery Thriller ,Non,Non,"244,401","A 50-year-old painter named Lorenzo decides to rebuild his life after hard times. Anxious about the son he will have with his new wife, during pregnancy, she begins to have a certain obsessive and malicious behavior, which makes the relationship between them both tense. With the birth of the baby, the relationship reaches new levels of dangerous hostility and certain unhealthy behaviors that make the couple an extremely unstable situation, from which there could be no return.",female nudity topless female nudity pregnancy literature on screen argentinian literature on screen 233 more ,83
Three Days and a Life,2019,,Crime Drama Thriller ,Non,Non,"697,180","Christmas 1999, in a peaceful little village in the Ardennes. The life of a young boy named Antoine will soon be devastated by three tragic events : the death of a dog, the vanishing of a child, and a big ravaging storm.",year 1999 belgium ardennes village flashback 65 more ,122
Sadako,2019,,Horror ,Non,Non,"5,589,910","A girl with amnesia is under the care of counselor Mayu. The patient is under police guard and of special interest. Yet, not many know why and the girl herself is oblivious to everything. At the same time, Mayu's brother is one of those Internet wanna-bes and looking to become popular and gain attention. The boy begins his own adventures.",asian horror japanese horror japanese horror film character name as title one word title 11 more ,153
Samurai Marathon,2019,TV-14,Action Adventure History ,,,,"The American imperialists are at the door and intruding on Japan. To assess and train his troops the lord of the land announces a marathon through the land crisscrossing shores, forests and the mountain. The shogunate in Edo was not approving and views word of the contest with contempt and suspicion. Spies and moles are dispatched. One mole realizes the misunderstanding and is determined to stop lives and alliances being lost. He runs.",imperialism jidaigeki spy american imperialism katana 169 more ,94
Perfect Nanny,2019,PG-13,Crime Drama ,Non,Non,"1,668,890","Despite the reluctance of her husband Paul Myriam, the mother of two young children, decides to resume her activity in a law firm. The couple starts looking for a nanny. After a thorough interview process, they hire Louise, who quickly conquers the children's affections, and gradually occupies a central place in the family's home. But very quickly Louise's reactions became worrying. Everyone will gradually get caught in the trap of mutual dependence, until tragedy strikes.",coat hanger birthday party hide and seek grandmother sea 44 more ,64
Mariette in Ecstasy,2019,PG-13,Drama ,,,,"In this forceful study of religious passion an extraordinary spiritual experience is placed in the center of a deftly evoked natural world, namely, rural upstate New York just after the turn of the century. At summer's end, when she is seventeen, Mariette Baptiste (Geraldine O'Rawe), educated daughter of the local doctor, enters the cloistered convent of Our Lady of the Afflictions as a postulant. Her religious fervor, understated but determined, makes an impact on the small community of nuns whose days and nights are measured in a round of prayer and farm work changing only with the seasons. Their ordered life is disrupted, however, as Mariette begins to fall into a series of trances from which she awakens with stigmata, which heal as spontaneously as they appear. The feelings of skepticism, jealousy, and adoration evoked in the nuns, Mariette's own response, and that of the Mother Superior are delicately, indelibly presented.",cloister convent stigmata nun mother superior 4 more ,74
Masquerade Hotel,2019,,Crime Drama Mystery ,Non,Non,"40,396,244","When three murders occur in Tokyo, aside from the corpse and the crime, the commonality is the placement of numbers next to scene of crime. As such, the lead investigator pieces together enough clues to assume the scene of the next murder. He goes undercover and presents himself at an employee of the hotel. The present hotel employee is placed in charge of the detective's training, but it is clear that they have different priorities. In the meantime, there is a potential crime to prevent and criminal to apprehend.",pig murder mystery title same as book location in title place in title 8 more ,151
Advantages of Travelling by Train,2019,,Comedy Mystery Thriller ,Non,Non,"395,690","Separated in three apparently independent chapters, Advantages of Travelling by Train tells the story of editor Helga Pato, a forty-something woman who by chance meets psychiatrist Ángel Sanagustín in a train ride, who tells her (first chapter) the story about one of his patients, Martín Urales, who enlisted in the army was sent to fight in the Kosovo War where he met Dr. Linares, a determined and compassionate woman that trying to create a child hospital to heal war damaged is forced to make a terrific deal: in exchange to have the hospital she wants, Linares must bring a child per month to her benefactors to film adult and snuff movies. Returning home after he was fired from army to attempt alert his superiors, Martín's aging father rejects the story and rejects his son, forcing Martín to the exile. In this point Sanagustín downs in a train station to buy candies but have no time to return, and Helga finds Sanagustín's folder in front of him. Reading the medical record of the patients (chapter two) Helga remembers her own story when, after to split with a famous writer, she met Emilio, an apparently quiet and calm man to start a relation with him, being gradually humiliated and degraded by a schizo Emilio obsessed to turn Helga in a dog and treating her as it. Drugging him to escape a few days with her mother and recover her freedom, Helga returns to find a delirious Emilio watching his own stool, getting enough reasons to intern him in a mental hospital just before to meet Sanagustín. Fascinated by the folder (chapter three), Helga decides to locate him and discover the secrets behind the folder's medical records, learning than the reality about Sanagustín and Martín is more twist and dangerous that she could imagine.",insanity paranoia transvestite videotaping bestiality 467 more ,124
Once Upon a River,2019,,Drama ,,,,Margo Crane's odyssey on the Stark River introduces her to a world filled with wonders and dangers.,f rated based on novel ,83
Spread Your Wings,2019,,Drama Family ,Non,Non,"12,339,376","Based on the real story of Christian, a specialist on wild goose migrations, and the adventure he and his son embarked.",wild geese 2010s teenager teenage boy playing a video game 42 more ,95
Habibie &amp; Ainun 3,2019,TV-14,Biography Drama Romance ,,,,"Ainun (Maudy Ayunda), as a teenager at her age, has a unique love story. When she was in high school, she was known as a smart figure who became an idol at his school and became the target of many male students, including Habibie. Their relationship starts with friendship. In college, she is a medical student and also a popular figure in the campus environment. Ahmad (Jefri Nichols), who came from a distinguished family, was a man who dared to express his love for Ainun. Then what made B.J. Habibie become the last port of Ainun's love journey. This story was inspired by the late Hasri Ainun Besari Habibie's youth and B.J. Habibie's memories of his soul mate.",school coming of age high school prequel friendship 7 more ,121
Baby Jane,2019,,Drama Romance ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€1,220,000 (estimated)</span></li></ul></div></li",Non,Non,"Jonna (19) is leaving her small town just after finishing her education, going to the big city, enjoying big city life until she is attacked by a man at night. She is saved by the 30 year old woman Piki, and falls in love with her.",mental illness mental health mental instability lesbian jealousy 71 more ,93
Matinee,2019,,Romance ,Non,Non,"7,576,145","Mr. Makino is an artist with a spectacular talent. He is deeply admired for his incredibly adept and progressive classical guitar playing. As part of his work, as well as her work, the guitarist meets writer and journalist Yoko. She is not exactly chaste, sensible or trustworthy because despite being engaged and having a devoted fiance she gets the butterflies for the guitarist. There are two persons attracted to one another and it should not be.",infidelity based on book based on novel ,124
